date,World,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2023-04-28,723282.0,775.0,2558.0,0.0,31.0,0.0,29.0,0.0,0.0,0.0,0.0,82.0,0.0,299757.0,29246.0,5877.0,226.0,81.0,0.0,61.0,134.0,0.0,2752.0,0.0,0.0,0.0,9.0,403.0,0.0,80.0,5.0,49140.0,0.0,1241.0,1150.0,0.0,5.0,6.0,28.0,6605.0,114.0,0.0,0.0,1.0,3429.0,2831.0,470.0,4.0,4.0,3.0,1231.0,5.0,559.0,98.0,0.0,0.0,1032.0,143.0,636.0,0.0,0.0,47.0,573.0,26.0,0.0,0.0,0.0,330.0,41.0,17.0,201668.0,130568.0,0.0,0.0,3.0,1956.0,48578.0,0.0,31.0,0.0,0.0,1062.0,11468.0,34.0,0.0,8657.0,0.0,10.0,118.0,86.0,691.0,0.0,16.0,0.0,12.0,12.0,489933.0,48.0,616.0,8.0,62660.0,8268.0,2639.0,0.0,544.0,0.0,1306.0,23168.0,53.0,71071.0,0.0,0.0,396.0,33.0,0.0,32.0,96.0,10.0,11.0,182.0,393.0,0.0,0.0,2.0,2.0,627.0,1154.0,107304.0,244.0,34.0,6.0,4817.0,199.0,1.0,124.0,0.0,110.0,8.0,1320.0,0.0,9401.0,0.0,280.0,4.0,29.0,380.0,0.0,241.0,19.0,418.0,88.0,0.0,382.0,836.0,1.0,10999.0,3.0,0.0,0.0,0.0,121490.0,0.0,85.0,25.0,472.0,40398.0,0.0,109.0,0.0,0.0,743.0,4.0,0.0,2459.0,3575.0,0.0,2120.0,1511.0,3521.0,0.0,0.0,5032.0,43033.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,101.0,6.0,1131.0,2.0,3180.0,0.0,0.0,27818.0,0.0,48.0,456.0,0.0,0.0,0.0,57410.0,89401.0,0.0,10867.0,26.0,0.0,0.0,1198.0,1062.0,0.0,0.0,25.0,1088.0,2.0,9.0,0.0,0.0,93.0,129.0,0.0,0.0,0.0,0.0,50.0,10845.0,992.0,11507.0,98467.0,9.0,124659.0,798.0,0.0,0.0,0.0,126.0,16627.0,0.0,0.0,78.0,33.0
2023-04-29,721856.0,873.0,2704.0,0.0,41.0,0.0,29.0,0.0,0.0,0.0,0.0,82.0,0.0,299710.0,29246.0,6001.0,251.0,81.0,0.0,66.0,134.0,0.0,2612.0,0.0,0.0,0.0,9.0,403.0,0.0,77.0,5.0,49140.0,0.0,1241.0,1150.0,0.0,5.0,4.0,28.0,6605.0,114.0,0.0,0.0,1.0,3429.0,2831.0,470.0,4.0,4.0,3.0,1231.0,4.0,559.0,98.0,0.0,0.0,980.0,143.0,689.0,0.0,0.0,47.0,573.0,27.0,0.0,0.0,0.0,330.0,41.0,25.0,200159.0,130374.0,0.0,0.0,3.0,1983.0,48578.0,0.0,31.0,0.0,0.0,1013.0,11468.0,34.0,0.0,8657.0,0.0,10.0,118.0,69.0,691.0,0.0,16.0,0.0,12.0,12.0,492324.0,48.0,616.0,8.0,57638.0,9590.0,2639.0,0.0,536.0,0.0,1308.0,23210.0,53.0,72425.0,0.0,0.0,391.0,34.0,0.0,26.0,96.0,10.0,9.0,182.0,464.0,0.0,0.0,2.0,2.0,612.0,1249.0,103972.0,244.0,25.0,6.0,4817.0,194.0,0.0,124.0,0.0,110.0,8.0,1320.0,0.0,9401.0,0.0,280.0,3.0,29.0,380.0,0.0,333.0,19.0,502.0,88.0,0.0,384.0,836.0,1.0,10999.0,3.0,0.0,0.0,0.0,121490.0,0.0,85.0,25.0,438.0,40382.0,0.0,89.0,0.0,0.0,743.0,5.0,0.0,2459.0,3032.0,0.0,1929.0,1511.0,3521.0,0.0,0.0,5032.0,41993.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,98.0,6.0,1205.0,4.0,2960.0,0.0,0.0,27818.0,0.0,14.0,456.0,0.0,0.0,0.0,57410.0,90547.0,0.0,10867.0,29.0,0.0,0.0,1198.0,1062.0,0.0,0.0,55.0,1811.0,2.0,8.0,0.0,0.0,93.0,129.0,0.0,0.0,0.0,0.0,50.0,10845.0,1064.0,11499.0,98467.0,9.0,124079.0,798.0,0.0,0.0,0.0,126.0,17247.0,0.0,0.0,78.0,47.0
2023-04-30,684953.0,810.0,2713.0,0.0,41.0,0.0,29.0,0.0,0.0,0.0,0.0,82.0,0.0,303095.0,29246.0,5463.0,259.0,0.0,0.0,78.0,0.0,0.0,2490.0,0.0,0.0,0.0,3.0,420.0,0.0,73.0,4.0,42186.0,0.0,1241.0,1024.0,0.0,5.0,2.0,28.0,5770.0,114.0,0.0,0.0,1.0,2227.0,3082.0,622.0,4.0,4.0,3.0,1113.0,2.0,559.0,0.0,0.0,0.0,967.0,143.0,586.0,0.0,0.0,37.0,666.0,27.0,0.0,0.0,0.0,284.0,43.0,17.0,182276.0,115797.0,0.0,0.0,3.0,1986.0,40443.0,0.0,30.0,0.0,0.0,1008.0,9193.0,34.0,0.0,7291.0,0.0,0.0,171.0,69.0,750.0,0.0,16.0,0.0,29.0,2.0,469077.0,0.0,616.0,10.0,53400.0,10781.0,2227.0,0.0,504.0,0.0,1334.0,23050.0,46.0,74812.0,0.0,0.0,388.0,28.0,0.0,26.0,61.0,12.0,8.0,137.0,420.0,0.0,0.0,2.0,2.0,610.0,1228.0,99150.0,208.0,25.0,6.0,4817.0,194.0,0.0,83.0,0.0,116.0,8.0,1320.0,0.0,9419.0,0.0,165.0,5.0,29.0,276.0,0.0,333.0,19.0,528.0,88.0,0.0,365.0,622.0,1.0,10999.0,6.0,0.0,0.0,0.0,108534.0,0.0,82.0,10.0,423.0,40386.0,0.0,67.0,0.0,0.0,633.0,5.0,0.0,1775.0,3890.0,0.0,1901.0,1308.0,3968.0,1684.0,0.0,3778.0,40945.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,20.0,100.0,6.0,1306.0,4.0,2892.0,0.0,0.0,27818.0,0.0,4.0,309.0,0.0,0.0,0.0,47948.0,92327.0,0.0,11183.0,32.0,0.0,0.0,1198.0,1062.0,0.0,0.0,30.0,1811.0,1.0,10.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,69.0,8898.0,1143.0,11491.0,86484.0,12.0,115207.0,0.0,273.0,0.0,0.0,23.0,16802.0,0.0,0.0,107.0,46.0
2023-05-01,678421.0,1081.0,2990.0,0.0,39.0,2.0,29.0,0.0,0.0,0.0,0.0,51.0,0.0,298990.0,29905.0,5296.0,275.0,0.0,0.0,84.0,0.0,0.0,2457.0,0.0,0.0,0.0,3.0,420.0,0.0,72.0,4.0,42186.0,0.0,4593.0,1024.0,0.0,9.0,2.0,25.0,5770.0,103.0,0.0,0.0,1.0,2227.0,3318.0,622.0,4.0,3.0,3.0,1113.0,2.0,509.0,0.0,0.0,0.0,951.0,191.0,576.0,0.0,0.0,37.0,666.0,27.0,0.0,0.0,0.0,284.0,43.0,19.0,180176.0,114943.0,0.0,0.0,3.0,1961.0,40443.0,0.0,70.0,0.0,0.0,980.0,9193.0,34.0,0.0,7291.0,0.0,0.0,171.0,69.0,750.0,0.0,0.0,0.0,29.0,2.0,465851.0,0.0,469.0,10.0,50778.0,11053.0,1998.0,0.0,459.0,0.0,1354.0,22747.0,46.0,72840.0,0.0,0.0,395.0,25.0,0.0,29.0,61.0,12.0,8.0,137.0,407.0,0.0,0.0,0.0,1.0,606.0,1442.0,96296.0,208.0,25.0,7.0,4963.0,194.0,0.0,83.0,0.0,116.0,36.0,1599.0,0.0,9419.0,0.0,165.0,5.0,39.0,276.0,0.0,333.0,0.0,583.0,0.0,0.0,320.0,622.0,1.0,9686.0,6.0,0.0,0.0,0.0,108534.0,0.0,82.0,10.0,400.0,39782.0,0.0,54.0,0.0,0.0,633.0,5.0,0.0,1775.0,3193.0,0.0,1878.0,1308.0,3968.0,1967.0,0.0,3778.0,39729.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,26.0,95.0,7.0,1465.0,4.0,2901.0,0.0,0.0,23417.0,0.0,0.0,309.0,0.0,0.0,0.0,47948.0,93074.0,0.0,11183.0,35.0,0.0,0.0,1171.0,1016.0,0.0,0.0,30.0,1811.0,1.0,10.0,0.0,2.0,0.0,265.0,0.0,0.0,0.0,0.0,69.0,8898.0,1238.0,11525.0,86484.0,12.0,114541.0,0.0,273.0,0.0,0.0,23.0,17070.0,0.0,0.0,30.0,46.0
2023-05-02,675650.0,1354.0,2919.0,0.0,46.0,2.0,29.0,0.0,0.0,0.0,0.0,51.0,0.0,299482.0,29905.0,5178.0,276.0,0.0,0.0,76.0,0.0,0.0,2462.0,0.0,0.0,0.0,3.0,420.0,0.0,66.0,4.0,42186.0,0.0,4593.0,1024.0,0.0,9.0,2.0,25.0,5770.0,68.0,0.0,0.0,0.0,2227.0,3391.0,622.0,4.0,3.0,3.0,1113.0,4.0,509.0,0.0,0.0,0.0,659.0,191.0,554.0,0.0,0.0,37.0,666.0,27.0,0.0,0.0,0.0,284.0,43.0,21.0,176927.0,113922.0,0.0,0.0,3.0,1949.0,40443.0,0.0,70.0,0.0,0.0,907.0,9193.0,0.0,0.0,7291.0,0.0,0.0,171.0,130.0,750.0,0.0,0.0,0.0,29.0,2.0,467076.0,0.0,469.0,10.0,47169.0,11257.0,1857.0,0.0,482.0,0.0,1415.0,22620.0,46.0,73771.0,0.0,0.0,349.0,25.0,0.0,32.0,61.0,12.0,7.0,137.0,450.0,0.0,0.0,0.0,1.0,472.0,1716.0,94045.0,208.0,25.0,7.0,4963.0,194.0,0.0,83.0,0.0,116.0,36.0,1599.0,0.0,9419.0,0.0,165.0,4.0,39.0,276.0,0.0,333.0,0.0,631.0,0.0,0.0,250.0,622.0,1.0,9686.0,6.0,0.0,0.0,0.0,108534.0,0.0,82.0,10.0,361.0,39839.0,0.0,37.0,0.0,0.0,633.0,1.0,0.0,1775.0,5231.0,0.0,1376.0,1308.0,3968.0,2307.0,0.0,3778.0,38040.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,26.0,73.0,1.0,1529.0,2.0,2619.0,0.0,0.0,23417.0,0.0,158.0,309.0,0.0,0.0,0.0,47948.0,93998.0,0.0,11183.0,38.0,0.0,0.0,1171.0,1016.0,0.0,0.0,30.0,1811.0,0.0,10.0,0.0,2.0,0.0,265.0,0.0,0.0,0.0,0.0,69.0,8898.0,1357.0,11333.0,86484.0,12.0,112522.0,0.0,273.0,0.0,0.0,23.0,16406.0,0.0,0.0,30.0,42.0
2023-05-03,671613.0,1589.0,2982.0,0.0,51.0,2.0,29.0,0.0,0.0,0.0,0.0,51.0,0.0,303220.0,29905.0,4533.0,286.0,0.0,0.0,83.0,0.0,0.0,1997.0,0.0,0.0,0.0,3.0,420.0,0.0,52.0,4.0,42186.0,0.0,4593.0,1024.0,0.0,9.0,2.0,25.0,5770.0,119.0,0.0,0.0,0.0,2227.0,3443.0,622.0,4.0,3.0,5.0,1113.0,4.0,509.0,0.0,0.0,0.0,664.0,191.0,544.0,0.0,0.0,37.0,666.0,27.0,0.0,0.0,0.0,284.0,43.0,22.0,169083.0,109142.0,0.0,0.0,3.0,1747.0,40443.0,0.0,70.0,0.0,0.0,917.0,9193.0,0.0,0.0,7291.0,0.0,0.0,171.0,130.0,750.0,0.0,0.0,0.0,29.0,2.0,470997.0,0.0,469.0,10.0,41260.0,12505.0,1718.0,0.0,482.0,0.0,1457.0,19235.0,46.0,78438.0,0.0,0.0,367.0,20.0,0.0,29.0,61.0,12.0,6.0,137.0,554.0,0.0,0.0,0.0,1.0,498.0,1951.0,88723.0,208.0,25.0,7.0,4963.0,194.0,0.0,83.0,0.0,116.0,36.0,1599.0,0.0,9419.0,0.0,165.0,6.0,39.0,276.0,0.0,333.0,0.0,718.0,0.0,0.0,240.0,622.0,0.0,9686.0,6.0,0.0,0.0,0.0,108534.0,0.0,82.0,10.0,375.0,39845.0,0.0,28.0,0.0,0.0,633.0,6.0,0.0,1775.0,5759.0,0.0,1272.0,1308.0,3968.0,2589.0,0.0,3778.0,35242.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,26.0,75.0,1.0,1492.0,2.0,2471.0,0.0,0.0,23417.0,0.0,158.0,309.0,0.0,0.0,0.0,47948.0,97812.0,0.0,11183.0,40.0,0.0,0.0,1171.0,1016.0,0.0,0.0,30.0,1811.0,1.0,9.0,0.0,2.0,0.0,265.0,0.0,0.0,0.0,0.0,69.0,8898.0,1392.0,11214.0,86484.0,12.0,109649.0,0.0,273.0,0.0,0.0,23.0,15107.0,0.0,0.0,30.0,54.0
2023-05-04,675287.0,1885.0,2980.0,0.0,54.0,2.0,41.0,0.0,0.0,0.0,0.0,51.0,0.0,306429.0,29905.0,4036.0,261.0,0.0,0.0,99.0,0.0,0.0,1922.0,0.0,0.0,0.0,3.0,420.0,0.0,40.0,4.0,42186.0,0.0,4593.0,1024.0,0.0,9.0,1.0,25.0,5770.0,107.0,0.0,0.0,0.0,2227.0,3505.0,622.0,4.0,3.0,5.0,1113.0,2.0,509.0,0.0,0.0,0.0,662.0,191.0,546.0,0.0,0.0,37.0,666.0,27.0,0.0,0.0,0.0,284.0,43.0,28.0,169588.0,111717.0,0.0,0.0,3.0,1764.0,40443.0,0.0,70.0,0.0,0.0,879.0,9193.0,0.0,0.0,7291.0,0.0,0.0,171.0,91.0,750.0,0.0,0.0,0.0,29.0,2.0,483003.0,0.0,469.0,10.0,35867.0,13043.0,1377.0,0.0,323.0,0.0,1548.0,22814.0,46.0,81836.0,0.0,0.0,350.0,18.0,0.0,26.0,61.0,12.0,10.0,137.0,449.0,0.0,0.0,0.0,1.0,491.0,2251.0,82349.0,208.0,25.0,7.0,4963.0,194.0,0.0,83.0,0.0,116.0,36.0,1599.0,0.0,9419.0,0.0,165.0,10.0,39.0,276.0,0.0,333.0,0.0,853.0,0.0,0.0,195.0,622.0,0.0,9686.0,6.0,0.0,0.0,0.0,108534.0,0.0,82.0,10.0,369.0,39807.0,0.0,21.0,0.0,0.0,633.0,7.0,0.0,1775.0,6120.0,0.0,989.0,1308.0,3968.0,2877.0,0.0,3778.0,33012.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,26.0,68.0,1.0,1383.0,2.0,2476.0,0.0,0.0,23417.0,0.0,158.0,309.0,0.0,0.0,0.0,47948.0,103381.0,0.0,11183.0,38.0,0.0,0.0,1171.0,1016.0,0.0,0.0,30.0,1811.0,1.0,7.0,0.0,2.0,0.0,265.0,0.0,0.0,0.0,0.0,69.0,8898.0,1455.0,11381.0,86484.0,12.0,107391.0,0.0,273.0,0.0,0.0,23.0,13578.0,0.0,0.0,30.0,61.0
2023-05-05,670184.0,1768.0,2982.0,0.0,48.0,2.0,41.0,0.0,0.0,0.0,0.0,51.0,0.0,302918.0,29905.0,4301.0,215.0,0.0,0.0,93.0,0.0,0.0,1825.0,0.0,0.0,0.0,3.0,420.0,0.0,41.0,4.0,42186.0,0.0,4593.0,1024.0,0.0,9.0,1.0,25.0,5770.0,132.0,0.0,0.0,0.0,2227.0,3578.0,622.0,0.0,0.0,5.0,1113.0,3.0,509.0,0.0,0.0,2404.0,606.0,191.0,477.0,0.0,0.0,37.0,666.0,27.0,0.0,0.0,0.0,284.0,43.0,26.0,167696.0,112193.0,0.0,0.0,0.0,1722.0,40443.0,0.0,70.0,0.0,0.0,863.0,9193.0,0.0,0.0,7291.0,0.0,0.0,171.0,61.0,750.0,0.0,0.0,0.0,29.0,2.0,484110.0,0.0,469.0,10.0,31945.0,13098.0,1377.0,0.0,422.0,0.0,1580.0,20821.0,46.0,77415.0,0.0,0.0,346.0,17.0,0.0,22.0,61.0,12.0,9.0,137.0,449.0,0.0,0.0,0.0,1.0,491.0,2129.0,78578.0,208.0,25.0,7.0,4963.0,194.0,0.0,83.0,0.0,116.0,36.0,1599.0,0.0,9419.0,329.0,165.0,12.0,39.0,276.0,0.0,333.0,0.0,984.0,0.0,0.0,162.0,622.0,0.0,9686.0,6.0,0.0,0.0,0.0,108534.0,0.0,82.0,10.0,381.0,40105.0,0.0,0.0,1.0,0.0,633.0,8.0,0.0,1775.0,6529.0,0.0,954.0,1308.0,3968.0,3117.0,0.0,3778.0,30679.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,26.0,75.0,1.0,1269.0,2.0,2490.0,0.0,0.0,23417.0,0.0,158.0,309.0,0.0,0.0,0.0,47948.0,108343.0,0.0,11183.0,41.0,0.0,0.0,1171.0,1016.0,0.0,0.0,30.0,1811.0,3.0,4.0,0.0,2.0,0.0,265.0,0.0,0.0,0.0,0.0,69.0,8898.0,1463.0,11314.0,86484.0,12.0,105074.0,0.0,273.0,0.0,0.0,23.0,12853.0,0.0,0.0,30.0,56.0
2023-05-06,654635.0,1665.0,2954.0,0.0,44.0,2.0,41.0,0.0,0.0,0.0,0.0,51.0,0.0,290051.0,29905.0,3859.0,195.0,0.0,0.0,99.0,0.0,0.0,1743.0,0.0,0.0,0.0,3.0,420.0,0.0,38.0,4.0,42186.0,0.0,4593.0,1024.0,0.0,9.0,2.0,25.0,5770.0,132.0,0.0,0.0,0.0,2227.0,3578.0,622.0,0.0,0.0,5.0,1113.0,3.0,509.0,0.0,0.0,2404.0,560.0,191.0,473.0,0.0,0.0,37.0,666.0,0.0,0.0,0.0,0.0,284.0,43.0,20.0,164999.0,111235.0,0.0,0.0,0.0,1693.0,40443.0,0.0,70.0,0.0,0.0,885.0,9193.0,0.0,0.0,7291.0,0.0,0.0,171.0,61.0,750.0,0.0,0.0,0.0,29.0,2.0,474672.0,0.0,469.0,10.0,27735.0,12913.0,1377.0,0.0,470.0,0.0,1545.0,20429.0,46.0,71794.0,0.0,0.0,278.0,14.0,0.0,22.0,61.0,12.0,8.0,137.0,425.0,0.0,0.0,0.0,1.0,500.0,2014.0,74575.0,208.0,17.0,7.0,4963.0,91.0,0.0,83.0,0.0,116.0,36.0,1599.0,0.0,9419.0,373.0,165.0,10.0,39.0,276.0,0.0,369.0,0.0,1076.0,0.0,0.0,141.0,622.0,0.0,9686.0,6.0,0.0,0.0,0.0,108534.0,0.0,82.0,10.0,388.0,40148.0,0.0,0.0,1.0,0.0,633.0,7.0,0.0,1775.0,6529.0,0.0,934.0,1308.0,3968.0,3117.0,0.0,3778.0,28970.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,26.0,77.0,1.0,1132.0,0.0,2490.0,0.0,0.0,23417.0,0.0,158.0,309.0,0.0,0.0,0.0,47948.0,105732.0,0.0,11183.0,48.0,0.0,0.0,1171.0,1016.0,0.0,0.0,0.0,1699.0,3.0,6.0,0.0,2.0,0.0,265.0,0.0,0.0,0.0,0.0,69.0,8898.0,1414.0,11280.0,86484.0,12.0,103081.0,0.0,273.0,0.0,0.0,23.0,13158.0,0.0,0.0,30.0,70.0
2023-05-07,609964.0,1876.0,2983.0,0.0,53.0,2.0,41.0,0.0,0.0,0.0,0.0,51.0,66.0,277735.0,29905.0,4026.0,186.0,0.0,0.0,106.0,100.0,0.0,1717.0,0.0,0.0,0.0,2.0,411.0,24.0,34.0,6.0,38553.0,0.0,4593.0,884.0,0.0,9.0,2.0,25.0,5230.0,146.0,0.0,0.0,0.0,1238.0,3736.0,626.0,0.0,0.0,5.0,928.0,3.0,509.0,312.0,14.0,2404.0,558.0,191.0,524.0,0.0,0.0,58.0,,0.0,0.0,0.0,0.0,208.0,28.0,22.0,147567.0,98008.0,0.0,0.0,0.0,1659.0,31332.0,0.0,70.0,0.0,0.0,874.0,7360.0,0.0,0.0,6620.0,0.0,0.0,0.0,61.0,652.0,0.0,0.0,0.0,6.0,0.0,444400.0,0.0,469.0,10.0,24241.0,12633.0,1454.0,0.0,477.0,0.0,1540.0,19894.0,0.0,64976.0,0.0,0.0,247.0,14.0,0.0,21.0,49.0,1.0,8.0,114.0,371.0,0.0,0.0,0.0,1.0,505.0,2231.0,72019.0,198.0,17.0,7.0,146.0,91.0,0.0,50.0,0.0,0.0,36.0,1599.0,0.0,8109.0,373.0,110.0,8.0,39.0,187.0,0.0,369.0,0.0,1154.0,0.0,0.0,127.0,591.0,0.0,9686.0,7.0,0.0,0.0,0.0,98495.0,0.0,66.0,23.0,398.0,40141.0,0.0,0.0,1.0,0.0,591.0,7.0,0.0,2092.0,9014.0,0.0,933.0,1380.0,5044.0,1433.0,0.0,3463.0,27440.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,6.0,75.0,1.0,944.0,0.0,2442.0,0.0,0.0,23417.0,0.0,158.0,201.0,0.0,0.0,0.0,43043.0,106860.0,0.0,10603.0,51.0,0.0,0.0,1171.0,1016.0,0.0,0.0,0.0,1699.0,3.0,4.0,0.0,2.0,146.0,265.0,0.0,0.0,23.0,0.0,104.0,6612.0,1437.0,11098.0,77165.0,17.0,91285.0,0.0,305.0,0.0,0.0,117.0,14069.0,0.0,0.0,1.0,83.0
2023-05-08,628813.0,2205.0,2865.0,0.0,70.0,0.0,41.0,0.0,0.0,0.0,0.0,35.0,66.0,296603.0,31316.0,3835.0,175.0,0.0,0.0,117.0,100.0,0.0,1696.0,0.0,0.0,0.0,2.0,411.0,24.0,37.0,6.0,38553.0,0.0,6861.0,884.0,0.0,9.0,2.0,0.0,5230.0,140.0,0.0,0.0,0.0,1238.0,3842.0,626.0,0.0,2.0,5.0,928.0,3.0,370.0,312.0,14.0,2404.0,552.0,249.0,526.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,208.0,28.0,19.0,144888.0,97060.0,0.0,0.0,0.0,1654.0,31332.0,0.0,27.0,0.0,0.0,893.0,7360.0,0.0,0.0,6620.0,0.0,0.0,0.0,61.0,652.0,0.0,0.0,0.0,6.0,0.0,457177.0,0.0,355.0,10.0,21798.0,12890.0,1373.0,0.0,489.0,0.0,1488.0,19557.0,0.0,72690.0,0.0,0.0,215.0,14.0,0.0,20.0,49.0,1.0,8.0,114.0,371.0,0.0,0.0,1.0,3.0,496.0,2607.0,71486.0,198.0,17.0,0.0,7596.0,91.0,1.0,50.0,0.0,0.0,10.0,1538.0,0.0,8109.0,373.0,110.0,10.0,227.0,187.0,0.0,369.0,0.0,1194.0,0.0,0.0,149.0,591.0,0.0,11103.0,7.0,0.0,0.0,0.0,98495.0,0.0,66.0,23.0,385.0,42919.0,0.0,0.0,1.0,0.0,591.0,9.0,0.0,2092.0,10630.0,0.0,913.0,1380.0,5044.0,1628.0,0.0,3463.0,26316.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,69.0,4.0,657.0,1.0,2340.0,0.0,0.0,22624.0,0.0,158.0,201.0,0.0,0.0,0.0,43043.0,109250.0,0.0,10603.0,50.0,0.0,0.0,1051.0,851.0,0.0,0.0,0.0,1699.0,4.0,3.0,0.0,1.0,146.0,186.0,0.0,0.0,23.0,0.0,104.0,6612.0,1449.0,10771.0,77165.0,17.0,97514.0,0.0,305.0,0.0,0.0,117.0,14035.0,0.0,0.0,0.0,91.0
